Date,Open,High,Low,Close,Adj_Close,Volume
Jan 15 2025,610.21,622.46,606.5,617.12,616.57,15524300
Jan 16 2025,611.5,616.25,609.71,611.3,610.76,8355300
Jan 17 2025,624.05,624.97,603.67,612.77,612.23,17280600
Jan 21 2025,617.83,621.5,609.01,616.46,615.91,11674000
Jan 22 2025,623.3,633.7,619.43,623.5,622.95,12274000
Jan 23 2025,627.36,636.6,621.15,636.45,635.88,9910200
Jan 24 2025,636.4,652.0,634.2,647.49,646.91,19065300
Jan 27 2025,626.61,663.87,625.1,659.88,659.29,28399200
Jan 28 2025,666.0,682.58,659.47,674.33,673.73,20950100
Jan 29 2025,675.0,681.05,665.67,676.49,675.89,21377800
Jan 30 2025,696.82,710.79,676.1,687.0,686.39,29322900
Jan 31 2025,691.0,705.3,685.58,689.18,688.57,19331700
Feb 3 2025,675.91,704.0,675.25,697.46,696.84,21415700
Feb 4 2025,702.5,707.71,691.61,704.19,703.56,13826300
Feb 5 2025,703.55,718.14,699.01,704.87,704.24,17778200
Feb 6 2025,705.88,718.9,703.5,711.99,711.36,13080700
Feb 7 2025,716.8,725.01,711.75,714.52,713.88,16427100
Feb 10 2025,718.56,721.2,711.33,717.4,716.76,12904300
Feb 11 2025,713.32,723.66,710.04,719.8,719.16,12998000
Feb 12 2025,715.3,727.1,712.6,725.38,724.74,12016500
Feb 13 2025,721.52,729.0,718.04,728.56,727.91,12569100
Feb 14 2025,726.14,740.91,725.62,736.67,736.02,16901200
Feb 18 2025,736.0,737.0,706.44,716.37,715.73,21938700
Feb 19 2025,704.1,707.0,695.39,703.77,703.14,17535500
Feb 20 2025,697.28,705.63,693.64,694.84,694.22,12587400
Feb 21 2025,696.58,703.87,682.36,683.55,682.94,15660400
Feb 24 2025,686.28,687.27,662.45,668.13,667.54,15677000
Feb 25 2025,665.97,668.0,641.86,657.5,656.92,20579700
Feb 26 2025,659.65,683.01,658.0,673.7,673.1,14488700
Feb 27 2025,682.45,688.65,657.57,658.24,657.65,12500000
Feb 28 2025,658.04,669.63,642.6,668.2,667.61,17534200
Mar 3 2025,673.68,681.25,650.84,655.05,654.47,10843800
Mar 4 2025,645.51,649.75,623.65,640.0,639.43,21495200
Mar 5 2025,641.0,659.5,637.66,656.47,655.89,13770000
Mar 6 2025,648.0,650.56,624.11,627.93,627.37,13446500
Mar 7 2025,625.37,634.79,600.61,625.66,625.1,21375700
Mar 10 2025,608.07,610.11,586.87,597.99,597.46,21999900
Mar 11 2025,595.05,614.93,593.33,605.71,605.17,17401500
Mar 12 2025,629.9,633.33,609.35,619.56,619.01,15747000
Mar 13 2025,620.25,620.5,586.51,590.64,590.11,16480300
Mar 14 2025,602.8,608.86,594.78,607.6,607.6,12364500
Mar 17 2025,607.46,613.1,598.0,604.9,604.9,15473900
Mar 18 2025,600.05,600.25,574.66,582.36,582.36,20297700
Mar 19 2025,584.28,592.32,574.77,584.06,584.06,20537500
Mar 20 2025,582.76,610.2,579.51,586.0,586.0,24336500
Mar 21 2025,583.42,597.54,580.95,596.25,596.25,25015900
Mar 24 2025,614.97,622.54,612.2,618.85,618.85,15741300
Mar 25 2025,626.76,633.88,621.18,626.31,626.31,15312500
Mar 26 2025,624.89,626.75,606.61,610.98,610.98,12609800
Mar 27 2025,602.0,614.25,600.1,602.58,602.58,10436500
Mar 28 2025,600.31,601.75,573.92,576.74,576.74,17602800
Mar 31 2025,563.5,578.7,553.3,576.36,576.36,21124700
Apr 1 2025,570.84,589.91,570.0,586.0,586.0,12836600
Apr 2 2025,574.91,592.66,573.36,583.93,583.93,13470800
Apr 3 2025,546.22,552.56,530.3,531.62,531.62,34777500
Apr 4 2025,506.62,518.0,494.2,504.73,504.73,38589800
Apr 7 2025,485.1,539.37,481.9,516.25,516.25,36606100
Apr 8 2025,543.25,547.43,502.86,510.45,510.45,28034200
Apr 9 2025,509.27,587.89,502.11,585.77,585.77,39216600
Apr 10 2025,575.49,581.3,535.3,546.29,546.29,28173500
Apr 11 2025,535.51,547.4,528.59,543.57,543.57,17642300
Apr 14 2025,556.17,557.77,528.28,531.48,531.48,14130900
Apr 15 2025,532.11,537.94,517.5,521.52,521.52,15558700
Apr 16 2025,508.51,513.37,495.63,502.31,502.31,18735100
Apr 17 2025,505.25,507.3,498.01,501.48,501.48,14593500
Apr 21 2025,491.33,493.5,479.8,484.66,484.66,16166000
Apr 22 2025,491.87,506.88,486.36,500.28,500.28,16834700
