Date,Open,High,Low,Close,Adj_Close,Volume
Aug 30 2024,119.53,121.75,117.22,119.37,119.34,333751600
Sep 3 2024,116.01,116.21,107.29,108.0,107.97,477155100
Sep 4 2024,105.41,113.27,104.12,106.21,106.18,372470300
Sep 5 2024,104.99,109.65,104.76,107.21,107.18,306850700
Sep 6 2024,108.04,108.15,100.95,102.83,102.8,413638100
Sep 9 2024,104.88,106.55,103.69,106.47,106.44,273912000
Sep 10 2024,107.81,109.4,104.95,108.1,108.07,268283700
Sep 11 2024,109.39,117.19,107.42,116.91,116.88,441422400
Sep 12 2024,116.84,120.79,115.38,119.14,119.12,367100500
Sep 13 2024,119.08,119.96,117.6,119.1,119.08,238358300
Sep 16 2024,116.79,118.18,114.36,116.78,116.76,248772300
Sep 17 2024,118.17,118.8,114.83,115.59,115.57,231925900
Sep 18 2024,115.89,117.7,113.22,113.37,113.35,310318900
Sep 19 2024,117.35,119.66,117.25,117.87,117.85,293506400
Sep 20 2024,117.06,118.62,115.39,116.0,115.98,382462400
Sep 23 2024,116.55,116.99,114.86,116.26,116.24,206228500
Sep 24 2024,116.52,121.8,115.38,120.87,120.85,354966800
Sep 25 2024,122.02,124.94,121.61,123.51,123.49,284692900
Sep 26 2024,126.8,127.67,121.8,124.04,124.02,302582900
Sep 27 2024,123.97,124.03,119.26,121.4,121.38,271009200
Sep 30 2024,118.31,121.5,118.15,121.44,121.42,226553700
Oct 1 2024,121.77,122.44,115.79,117.0,116.98,302094500
Oct 2 2024,116.44,119.38,115.14,118.85,118.83,221845900
Oct 3 2024,120.92,124.36,120.34,122.85,122.83,277118000
Oct 4 2024,124.94,125.04,121.83,124.92,124.9,243678100
Oct 7 2024,124.99,130.64,124.95,127.72,127.7,346250200
Oct 8 2024,130.26,133.48,129.42,132.89,132.87,285722500
Oct 9 2024,134.11,134.52,131.38,132.65,132.63,246191600
Oct 10 2024,131.91,135.0,131.0,134.81,134.79,242311300
Oct 11 2024,134.01,135.78,133.66,134.8,134.78,170209500
Oct 14 2024,136.47,139.6,136.3,138.07,138.05,232347700
Oct 15 2024,137.87,138.57,128.74,131.6,131.58,377831000
Oct 16 2024,133.98,136.62,131.58,135.72,135.7,264879700
Oct 17 2024,139.34,140.89,136.87,136.93,136.91,306435900
Oct 18 2024,138.67,138.9,137.28,138.0,137.98,176090200
Oct 21 2024,138.13,143.71,138.0,143.71,143.69,264554500
Oct 22 2024,142.91,144.42,141.78,143.59,143.57,226311600
Oct 23 2024,142.03,142.43,137.46,139.56,139.54,285930000
Oct 24 2024,140.82,141.35,138.46,140.41,140.39,172354900
Oct 25 2024,140.93,144.13,140.8,141.54,141.52,205122100
Oct 28 2024,143.0,143.14,140.05,140.52,140.5,173586700
Oct 29 2024,140.29,142.26,138.9,141.25,141.23,157593600
Oct 30 2024,139.54,140.33,136.81,139.34,139.32,179418100
Oct 31 2024,137.6,137.61,132.11,132.76,132.74,270039600
Nov 1 2024,134.7,137.31,134.57,135.4,135.38,207127800
Nov 4 2024,137.21,138.96,135.57,136.05,136.03,187528200
Nov 5 2024,137.45,140.37,137.33,139.91,139.89,160537400
Nov 6 2024,142.96,146.49,141.96,145.61,145.59,242043900
Nov 7 2024,146.39,148.93,146.17,148.88,148.86,207323300
Nov 8 2024,148.77,149.77,146.26,147.63,147.61,175665800
Nov 11 2024,148.68,148.85,143.57,145.26,145.24,182325600
Nov 12 2024,146.78,149.65,146.01,148.29,148.27,198634700
Nov 13 2024,149.07,149.33,145.9,146.27,146.25,191903300
Nov 14 2024,147.64,149.0,145.55,146.76,146.74,194463300
Nov 15 2024,144.87,145.24,140.08,141.98,141.96,250132900
Nov 18 2024,139.5,141.55,137.15,140.15,140.13,221866000
Nov 19 2024,141.32,147.13,140.99,147.01,146.99,227834900
Nov 20 2024,147.41,147.56,142.73,145.89,145.87,309871700
Nov 21 2024,149.35,152.89,140.7,146.67,146.65,400946600
Nov 22 2024,145.93,147.16,141.1,141.95,141.93,236406200
Nov 25 2024,141.99,142.05,135.82,136.02,136.0,344941900
Nov 26 2024,137.7,139.3,135.67,136.92,136.9,190287700
Nov 27 2024,135.01,137.22,131.8,135.34,135.32,226370900
Nov 29 2024,136.78,139.35,136.05,138.25,138.23,141863200
Dec 2 2024,138.83,140.45,137.82,138.63,138.61,171682800
Dec 3 2024,138.26,140.54,137.95,140.26,140.24,164414000
Dec 4 2024,142.0,145.79,140.29,145.14,145.12,231224300
Dec 5 2024,145.11,146.54,143.95,145.06,145.05,172621200
Dec 6 2024,144.6,145.7,141.31,142.44,142.43,188505600
Dec 9 2024,138.97,139.95,137.13,138.81,138.8,189308600
Dec 10 2024,139.01,141.82,133.79,135.07,135.06,210020900
Dec 11 2024,137.36,140.17,135.21,139.31,139.3,184905200
Dec 12 2024,137.08,138.44,135.8,137.34,137.33,159211400
Dec 13 2024,138.94,139.6,132.54,134.25,134.24,231514900
Dec 16 2024,134.18,134.4,130.42,132.0,131.99,237951100
Dec 17 2024,129.09,131.59,126.86,130.39,130.38,259410300
Dec 18 2024,133.86,136.7,128.28,128.91,128.9,277444500
Dec 19 2024,131.76,134.03,129.55,130.68,130.67,209719200
Dec 20 2024,129.81,135.28,128.22,134.7,134.69,306528600
Dec 23 2024,136.28,139.79,135.12,139.67,139.66,176053500
Dec 24 2024,140.0,141.9,138.65,140.22,140.21,105157000
Dec 26 2024,139.7,140.85,137.73,139.93,139.92,116205600
Dec 27 2024,138.55,139.02,134.71,137.01,137.0,170582600
Dec 30 2024,134.83,140.27,134.02,137.49,137.48,167734700
Dec 31 2024,138.03,138.07,133.83,134.29,134.28,155659200
Jan 2 2025,136.0,138.88,134.63,138.31,138.3,198247200
Jan 3 2025,140.01,144.9,139.73,144.47,144.46,229322500
Jan 6 2025,148.59,152.16,147.82,149.43,149.42,265377400
Jan 7 2025,153.03,153.13,140.01,140.14,140.13,351782200
Jan 8 2025,142.58,143.95,137.56,140.11,140.1,227349900
Jan 10 2025,137.45,139.92,134.22,135.91,135.9,207602500
Jan 13 2025,129.99,133.49,129.51,133.23,133.22,204808900
Jan 14 2025,136.05,136.38,130.05,131.76,131.75,195590500
Jan 15 2025,133.65,136.45,131.29,136.24,136.23,185217300
Jan 16 2025,138.64,138.75,133.49,133.57,133.56,209235600
Jan 17 2025,136.69,138.5,135.46,137.71,137.7,201188800
Jan 21 2025,139.16,141.83,137.09,140.83,140.82,197749000
Jan 22 2025,144.66,147.79,143.67,147.07,147.06,237651400
Jan 23 2025,145.05,147.23,143.72,147.22,147.21,155915500
Jan 24 2025,148.37,148.97,141.88,142.62,142.61,234657600
Jan 27 2025,124.8,128.4,116.7,118.42,118.41,818830900
Jan 28 2025,121.81,129.0,116.25,128.99,128.98,579666400
Jan 29 2025,126.5,126.89,120.05,123.7,123.69,467120600
Jan 30 2025,123.1,125.0,118.1,124.65,124.64,392925500
Jan 31 2025,123.78,127.85,119.19,120.07,120.06,390372900
Feb 3 2025,114.75,118.57,113.01,116.66,116.65,371235700
Feb 4 2025,116.96,121.2,116.7,118.65,118.64,256550000
Feb 5 2025,121.76,125.0,120.76,124.83,124.82,262230800
Feb 6 2025,127.42,128.77,125.21,128.68,128.67,251483600
Feb 7 2025,129.22,130.37,125.0,129.84,129.83,228186300
Feb 10 2025,130.09,135.0,129.96,133.57,133.56,216989100
Feb 11 2025,132.58,134.48,131.02,132.8,132.79,178902400
Feb 12 2025,130.02,132.24,129.08,131.14,131.13,160278600
Feb 13 2025,131.56,136.5,131.17,135.29,135.28,197430000
Feb 14 2025,136.48,139.25,135.5,138.85,138.84,195479600
Feb 18 2025,141.27,143.44,137.93,139.4,139.39,219176600
Feb 19 2025,139.51,141.36,137.22,139.23,139.22,167536000
Feb 20 2025,140.03,140.66,136.79,140.11,140.1,143903600
Feb 21 2025,140.04,141.46,134.03,134.43,134.42,228217600
Feb 24 2025,136.56,138.59,130.08,130.28,130.27,251381100
Feb 25 2025,129.98,130.2,124.44,126.63,126.62,271428700
Feb 26 2025,129.99,133.73,128.49,131.28,131.27,322553800
Feb 27 2025,135.0,135.01,120.01,120.15,120.14,443175800
Feb 28 2025,118.02,125.09,116.4,124.92,124.91,389091100
Mar 3 2025,123.51,123.7,112.28,114.06,114.05,411381400
Mar 4 2025,110.65,119.31,110.11,115.99,115.98,398163300
Mar 5 2025,117.58,118.28,114.51,117.3,117.29,284337900
Mar 6 2025,113.53,115.35,110.22,110.57,110.56,321181900
Mar 7 2025,111.25,113.48,107.56,112.69,112.68,341755500
Mar 10 2025,109.9,111.85,105.46,106.98,106.97,366487400
Mar 11 2025,106.99,112.24,104.77,108.76,108.75,354865700
Mar 12 2025,114.12,116.76,112.88,115.74,115.74,323857500
Mar 13 2025,117.03,117.76,113.79,115.58,115.58,299033100
Mar 14 2025,118.61,121.88,118.15,121.67,121.67,277593500
Mar 17 2025,122.74,122.89,118.03,119.53,119.53,255501500
Mar 18 2025,118.0,119.02,114.54,115.43,115.43,299686900
Mar 19 2025,117.27,120.45,115.68,117.52,117.52,273426200
Mar 20 2025,116.55,120.2,116.47,118.53,118.53,248829700
Mar 21 2025,116.94,117.99,115.42,117.7,117.7,266498500
Mar 24 2025,119.88,122.22,119.34,121.41,121.41,228452500
Mar 25 2025,120.55,121.29,118.92,120.69,120.69,167447200
Mar 26 2025,118.73,118.84,112.71,113.76,113.76,293463300
Mar 27 2025,111.35,114.45,110.66,111.43,111.43,236902100
Mar 28 2025,111.49,112.87,109.07,109.67,109.67,229872500
Mar 31 2025,105.13,110.96,103.65,108.38,108.38,299212700
Apr 1 2025,108.52,110.2,106.47,110.15,110.15,222614000
Apr 2 2025,107.29,111.98,106.79,110.42,110.42,220601200
Apr 3 2025,103.51,105.63,101.6,101.8,101.8,338769400
Apr 4 2025,98.91,100.13,92.11,94.31,94.31,532273800
Apr 7 2025,87.46,101.75,86.62,97.64,97.64,611041300
Apr 8 2025,103.81,105.85,94.46,96.3,96.3,476243400
Apr 9 2025,98.89,115.1,97.53,114.33,114.33,612918300
Apr 10 2025,109.37,110.86,99.15,107.57,107.57,437812400
Apr 11 2025,108.5,111.55,107.48,110.93,110.93,313417300
Apr 14 2025,114.11,114.29,109.07,110.71,110.71,264705000
Apr 15 2025,110.97,113.62,110.5,112.2,112.2,228966900
Apr 16 2025,104.55,106.79,100.45,104.49,104.49,397016900
Apr 17 2025,104.45,104.47,100.05,101.49,101.49,290833400
Apr 21 2025,98.77,99.44,95.04,96.91,96.91,288501100
Apr 22 2025,98.78,99.81,97.28,98.89,98.89,241004800
Apr 23 2025,104.52,104.8,102.02,102.71,102.71,247526000
Apr 24 2025,103.48,106.54,103.11,106.43,106.43,220815000
Apr 25 2025,106.85,111.92,105.73,111.01,111.01,251064700
Apr 28 2025,109.69,110.37,106.02,108.73,108.73,207708500
Apr 29 2025,107.67,110.2,107.44,109.02,109.02,170444300
Apr 30 2025,104.47,108.92,104.08,108.92,108.92,235044600
May 1 2025,113.08,114.94,111.3,111.61,111.61,236121500
May 2 2025,114.18,115.4,113.37,114.5,114.5,190194800
May 5 2025,112.91,114.67,112.66,113.82,113.82,133163200
May 6 2025,111.48,114.74,110.82,113.54,113.54,158525600
May 7 2025,113.05,117.68,112.28,117.06,117.06,206758800
May 8 2025,118.25,118.68,115.85,117.37,117.37,198428100
May 9 2025,117.35,118.23,115.21,116.65,116.65,132972200
May 12 2025,121.97,123.0,120.28,123.0,123.0,225023300
May 13 2025,124.98,131.22,124.47,129.93,129.93,330430100
May 14 2025,133.2,135.44,131.68,135.34,135.34,281180800
May 15 2025,134.29,136.3,132.66,134.83,134.83,226632600
May 16 2025,136.22,136.35,133.46,135.4,135.4,226542500
May 19 2025,132.39,135.87,132.39,135.57,135.57,193154600
May 20 2025,134.29,134.58,132.62,134.38,134.38,161514200
May 21 2025,133.06,137.4,130.59,131.8,131.8,270608700
May 22 2025,132.23,134.25,131.55,132.83,132.83,187344000
May 23 2025,130.0,132.68,129.16,131.29,131.29,198821300
May 27 2025,134.15,135.66,133.31,135.5,135.5,192953600
May 28 2025,136.03,137.25,134.79,134.81,134.81,304021100
May 29 2025,142.25,143.49,137.91,139.19,139.19,369241900
May 30 2025,138.72,139.62,132.92,135.13,135.13,333170900
Jun 2 2025,135.49,138.12,135.4,137.38,137.38,197158400
Jun 3 2025,138.78,142.0,137.96,141.18,141.18,145115915
