Date,Open,High,Low,Close,Adj_Close,Volume
Sep 30 2024,230.04,233.0,229.65,233.0,232.49,54541900
Oct 1 2024,229.52,229.65,223.74,226.21,225.71,63285000
Oct 2 2024,225.89,227.37,223.02,226.78,226.28,32880600
Oct 3 2024,225.14,226.81,223.32,225.67,225.17,34044200
Oct 4 2024,227.9,228.0,224.13,226.8,226.3,37245100
Oct 7 2024,224.5,225.69,221.33,221.69,221.2,39505400
Oct 8 2024,224.3,225.98,223.25,225.77,225.27,31855700
Oct 9 2024,225.23,229.75,224.83,229.54,229.04,33591100
Oct 10 2024,227.78,229.5,227.17,229.04,228.54,28183500
Oct 11 2024,229.3,229.41,227.34,227.55,227.05,31759200
Oct 14 2024,228.7,231.73,228.6,231.3,230.79,39882100
Oct 15 2024,233.61,237.49,232.37,233.85,233.34,64751400
Oct 16 2024,231.6,232.12,229.84,231.78,231.27,34082200
Oct 17 2024,233.43,233.85,230.52,232.15,231.64,32993800
Oct 18 2024,236.18,236.18,234.01,235.0,234.48,46431500
Oct 21 2024,234.45,236.85,234.45,236.48,235.96,36254500
Oct 22 2024,233.89,236.22,232.6,235.86,235.34,38846600
Oct 23 2024,234.08,235.14,227.76,230.76,230.25,52287000
Oct 24 2024,229.98,230.82,228.41,230.57,230.06,31109500
Oct 25 2024,229.74,233.22,229.57,231.41,230.9,38802300
Oct 28 2024,233.32,234.73,232.55,233.4,232.89,36087100
Oct 29 2024,233.1,234.33,232.32,233.67,233.16,35417200
Oct 30 2024,232.61,233.47,229.55,230.1,229.59,47070900
Oct 31 2024,229.34,229.83,225.37,225.91,225.41,64370100
Nov 1 2024,220.97,225.35,220.27,222.91,222.42,65276700
Nov 4 2024,220.99,222.79,219.71,222.01,221.52,44944500
Nov 5 2024,221.8,223.95,221.14,223.45,222.96,28111300
Nov 6 2024,222.61,226.07,221.19,222.72,222.23,54561100
Nov 7 2024,224.63,227.88,224.57,227.48,226.98,42137700
Nov 8 2024,227.17,228.66,226.41,226.96,226.71,38328800
Nov 11 2024,225.0,225.7,221.5,224.23,223.98,42005600
Nov 12 2024,224.55,225.59,223.36,224.23,223.98,40398300
Nov 13 2024,224.01,226.65,222.76,225.12,224.87,48566200
Nov 14 2024,225.02,228.87,225.0,228.22,227.97,44923900
Nov 15 2024,226.4,226.92,224.27,225.0,224.75,47923700
Nov 18 2024,225.25,229.74,225.17,228.02,227.77,44686000
Nov 19 2024,226.98,230.16,226.66,228.28,228.03,36211800
Nov 20 2024,228.06,229.93,225.89,229.0,228.75,35169600
Nov 21 2024,228.88,230.16,225.71,228.52,228.27,42108300
Nov 22 2024,228.06,230.72,228.06,229.87,229.62,38168300
Nov 25 2024,231.46,233.25,229.74,232.87,232.61,90152800
Nov 26 2024,233.33,235.57,233.33,235.06,234.8,45986200
Nov 27 2024,234.47,235.69,233.81,234.93,234.67,33498400
Nov 29 2024,234.81,237.81,233.97,237.33,237.07,28481400
Dec 2 2024,237.27,240.79,237.16,239.59,239.33,48137100
Dec 3 2024,239.81,242.76,238.9,242.65,242.38,38861000
Dec 4 2024,242.87,244.11,241.25,243.01,242.74,44383900
Dec 5 2024,243.99,244.54,242.13,243.04,242.77,40033900
Dec 6 2024,242.91,244.63,242.08,242.84,242.57,36870600
Dec 9 2024,241.83,247.24,241.75,246.75,246.48,44649200
Dec 10 2024,246.89,248.21,245.34,247.77,247.5,36914800
Dec 11 2024,247.96,250.8,246.26,246.49,246.22,45205800
Dec 12 2024,246.89,248.74,245.68,247.96,247.69,32777500
Dec 13 2024,247.82,249.29,246.24,248.13,247.86,33155300
Dec 16 2024,247.99,251.38,247.65,251.04,250.76,51694800
Dec 17 2024,250.08,253.83,249.78,253.48,253.2,51356400
Dec 18 2024,252.16,254.28,247.74,248.05,247.78,56774100
Dec 19 2024,247.5,252.0,247.09,249.79,249.52,60882300
Dec 20 2024,248.04,255.0,245.69,254.49,254.21,147495300
Dec 23 2024,254.77,255.65,253.45,255.27,254.99,40858800
Dec 24 2024,255.49,258.21,255.29,258.2,257.92,23234700
Dec 26 2024,258.19,260.1,257.63,259.02,258.74,27237100
Dec 27 2024,257.83,258.7,253.06,255.59,255.31,42355300
Dec 30 2024,252.23,253.5,250.75,252.2,251.92,35557500
Dec 31 2024,252.44,253.28,249.43,250.42,250.14,39480700
Jan 2 2025,248.93,249.1,241.82,243.85,243.58,55740700
Jan 3 2025,243.36,244.18,241.89,243.36,243.09,40244100
Jan 6 2025,244.31,247.33,243.2,245.0,244.73,45045600
Jan 7 2025,242.98,245.55,241.35,242.21,241.94,40856000
Jan 8 2025,241.92,243.71,240.05,242.7,242.43,37628900
Jan 10 2025,240.01,240.16,233.0,236.85,236.59,61710900
Jan 13 2025,233.53,234.67,229.72,234.4,234.14,49630700
Jan 14 2025,234.75,236.12,232.47,233.28,233.02,39435300
Jan 15 2025,234.64,238.96,234.43,237.87,237.61,39832000
Jan 16 2025,237.35,238.01,228.03,228.26,228.01,71759100
Jan 17 2025,232.12,232.29,228.48,229.98,229.73,68488300
Jan 21 2025,224.0,224.42,219.38,222.64,222.4,98070400
Jan 22 2025,219.79,224.12,219.79,223.83,223.58,64126500
Jan 23 2025,224.74,227.03,222.3,223.66,223.41,60234800
Jan 24 2025,224.78,225.63,221.41,222.78,222.54,54697900
Jan 27 2025,224.02,232.15,223.98,229.86,229.61,94863400
Jan 28 2025,230.85,240.19,230.81,238.26,238.0,75707600
Jan 29 2025,234.12,239.86,234.01,239.36,239.1,45486100
Jan 30 2025,238.67,240.79,237.21,237.59,237.33,55658300
Jan 31 2025,247.19,247.19,233.44,236.0,235.74,101075100
Feb 3 2025,229.99,231.83,225.7,228.01,227.76,73063300
Feb 4 2025,227.25,233.13,226.65,232.8,232.54,45067300
Feb 5 2025,228.53,232.67,228.27,232.47,232.21,39620300
Feb 6 2025,231.29,233.8,230.43,233.22,232.96,29925300
Feb 7 2025,232.6,234.0,227.26,227.63,227.38,39707200
Feb 10 2025,229.57,230.59,227.2,227.65,227.65,33115600
Feb 11 2025,228.2,235.23,228.13,232.62,232.62,53718400
Feb 12 2025,231.2,236.96,230.68,236.87,236.87,45243300
Feb 13 2025,236.91,242.34,235.57,241.53,241.53,53614100
Feb 14 2025,241.25,245.55,240.99,244.6,244.6,40896200
Feb 18 2025,244.15,245.18,241.84,244.47,244.47,48822500
Feb 19 2025,244.66,246.01,243.16,244.87,244.87,32204200
Feb 20 2025,244.94,246.78,244.29,245.83,245.83,32316900
Feb 21 2025,245.95,248.69,245.22,245.55,245.55,53197400
Feb 24 2025,244.93,248.86,244.42,247.1,247.1,51326400
Feb 25 2025,248.0,250.0,244.91,247.04,247.04,48013300
Feb 26 2025,244.33,244.98,239.13,240.36,240.36,44433600
Feb 27 2025,239.41,242.46,237.06,237.3,237.3,41153600
Feb 28 2025,236.95,242.09,230.2,241.84,241.84,56833400
Mar 3 2025,241.79,244.03,236.11,238.03,238.03,47184000
Mar 4 2025,237.71,240.07,234.68,235.93,235.93,53798100
Mar 5 2025,235.42,236.55,229.23,235.74,235.74,47227600
Mar 6 2025,234.44,237.86,233.16,235.33,235.33,45170400
Mar 7 2025,235.11,241.37,234.76,239.07,239.07,46273600
Mar 10 2025,235.54,236.16,224.22,227.48,227.48,72071200
Mar 11 2025,223.81,225.84,217.45,220.84,220.84,76137400
Mar 12 2025,220.14,221.75,214.91,216.98,216.98,62547500
Mar 13 2025,215.95,216.84,208.42,209.68,209.68,61368300
Mar 14 2025,211.25,213.95,209.58,213.49,213.49,60107600
Mar 17 2025,213.31,215.22,209.97,214.0,214.0,48073400
Mar 18 2025,214.16,215.15,211.49,212.69,212.69,42432400
Mar 19 2025,214.22,218.76,213.75,215.24,215.24,54385400
Mar 20 2025,213.99,217.49,212.22,214.1,214.1,48862900
Mar 21 2025,211.56,218.84,211.28,218.27,218.27,94127800
Mar 24 2025,221.0,221.48,218.58,220.73,220.73,44299500
Mar 25 2025,220.77,224.1,220.08,223.75,223.75,34493600
Mar 26 2025,223.51,225.02,220.47,221.53,221.53,34466100
Mar 27 2025,221.39,224.99,220.56,223.85,223.85,37094800
Mar 28 2025,221.67,223.81,217.68,217.9,217.9,39818600
Mar 31 2025,217.01,225.62,216.23,222.13,222.13,65299300
Apr 1 2025,219.81,223.68,218.9,223.19,223.19,36412700
Apr 2 2025,221.32,225.19,221.02,223.89,223.89,35905900
Apr 3 2025,205.54,207.49,201.25,203.19,203.19,103419000
Apr 4 2025,193.89,199.88,187.34,188.38,188.38,125910900
Apr 7 2025,177.2,194.15,174.62,181.46,181.46,160466300
Apr 8 2025,186.7,190.34,169.21,172.42,172.42,120859500
Apr 9 2025,171.95,200.61,171.89,198.85,198.85,184395900
Apr 10 2025,189.07,194.78,183.0,190.42,190.42,121880000
Apr 11 2025,186.1,199.54,186.06,198.15,198.15,87435900
Apr 14 2025,211.44,212.94,201.16,202.52,202.52,101352900
Apr 15 2025,201.86,203.51,199.8,202.14,202.14,51343900
Apr 16 2025,198.36,200.7,192.37,194.27,194.27,59732400
Apr 17 2025,197.2,198.83,194.42,196.98,196.98,51334300
Apr 21 2025,193.27,193.8,189.81,193.16,193.16,46742500
Apr 22 2025,196.12,201.59,195.97,199.74,199.74,52660200
